"id","title","product_type","product_tags","product_collections","image_url"
16210,"Rogue|Casual Crop Boxy T-Shirt","Tshirt","Colour:Light Green, Fabric:Cotton, Gender:Women, GID_VWWTO24263017, GroupID:VWWTO24263017, Print:Solid, StyleID:VWWTO2426301702","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Creator's Edit, Denim & Beyond, Earth-friendly Fabrics, Elevated Essentials, Essential Closet, Flash Sale, Flat 20% Edit, Green Breeze, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Street Luxe, Stripe Club x Elevated Essentials, The Classic Edit, Tops, Topwear, Topwear veronica, Versatile Tops","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0557_512x.jpg?v=1722682375"
16214,"Riona|Airy Knit Boxy T-Shirt","Tshirt","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24260067, GroupID:VWWTO24260067, Print:Solid, StyleID:VWWTO2426006701","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Creator's Edit, Crimson Night, Deep Black, Denim & Beyond, Elevated Essentials, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Inventory, Just In!, Lounge Wear, Midnight Sapphire, Natural Fabrics, Street Luxe, Stripe Club x Elevated Essentials, The Classic Edit, TOP HOURGLASS, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1684_512x.jpg?v=1722682115"
16217,"Storm|Charming Knit Crop T-Shirt","Tshirt","Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWTO24260067, GroupID:VWWTO24260067, Print:Solid, StyleID:VWWTO2426006703","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Creator's Edit, Denim & Beyond, Elevated Essentials, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Inventory, Just In!, Kiss & Tell, Lounge Wear, Natural Fabrics, Pink Bloom, Pink Snow, Street Luxe, Stripe Club x Elevated Essentials, The Classic Edit, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1284_512x.jpg?v=1722682185"
16219,"Gaaya|Cool Knit Boxy T-Shirt","Tshirt","Colour:White, Fabric:Cotton, Gender:Women, GID_VWWTO24260067, GroupID:VWWTO24260067, Print:Solid, StyleID:VWWTO2426006702","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Creator's Edit, Denim & Beyond, Elevated Essentials, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Inventory, Just In!, Lounge Wear, Natural Fabrics, Pink Snow, Street Luxe, Stripe Club x Elevated Essentials, The Classic Edit, TOP HOURGLASS, Tops, Topwear, Topwear veronica, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1316_512x.jpg?v=1722682024"
16222,"Harley|Playful Knit Crop T-Shirt","Tshirt","Colour:Sky Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24260067, GroupID:VWWTO24260067, Print:Solid, StyleID:VWWTO2426006704","ALL COLLECTIONS, Bleed Blue, Casual Essentials, Cotton Collection, Creator's Edit, Elevated Essentials, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Inventory, Just In!, Lounge Wear, Midnight Sapphire, Natural Fabrics, Street Luxe, Stripe Club x Elevated Essentials, The Classic Edit, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/9th_aug_Virgio4577_512x.jpg?v=1723622167"
16226,"Gazelle|Cosmic Flare Cotton Dress","Dress","Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWDR24316068, GroupID:VWWDR24316068, Print:Solid, StyleID:VWWDR2431606801","ALL COLLECTIONS, All Dresses, Autumn Pop, Best Selling, Casual Essentials, Celeb Picks, Collared Dress, Content Creator Edit, Cotton Collection, Creator's Edit, Denim & Beyond, Dresses, Dresses with Pockets, Earth-friendly Fabrics, Fatimas picks, Festive Essentials, Fit and Flare Dress, Flash Sale, Green Breeze, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midi Dresses, Mira Kapoor's picks, Natural Fabrics, Organic Cotton Dresses For Women, Pool party dresses, Santa's Chic List, Soha's Pop Collection, Soha's wardrobe, The Apple Closet, The Hourglass Closet, The Pear Closet, The Rectangle Closet, The Virgio Promise, TOP HOURGLASS, Unstoppably You!, Vacation Vibe, Vintage Bloom, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1141_512x.jpg?v=1747218059"
16230,"Bretton|Luxe Smocked Cotton Dress","Dress","Colour:Blue and White, Fabric:Cotton, Gender:Women, GID_VWWDR24316066, GroupID:VWWDR24316066, Print:Stripe, StyleID:VWWDR2431606602","ALL COLLECTIONS, All Dresses, Autumn Pop, Bachelorette Season, Best Selling, Casual Essentials, Celeb Picks, Content Creator Edit, Cotton Collection, Creator's Edit, Denim & Beyond, Dresses, Earth-friendly Fabrics, everyday styles, Fatimas picks, Festive Essentials, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Mira Kapoor's picks, Mounis picks, Natural Fabrics, Neha Dhupia's Picks!, Soha's wardrobe, The Rakhi Edit, The Virgio Promise, Vacation Vibe, Vintage Bloom, White Bloom, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1014_512x.jpg?v=1722602027"
16234,"Monali|Empire Flare Cotton Dress","Dress","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWDR24316067, GroupID:VWWDR24316067, Print:Solid, StyleID:VWWDR2431606701","ALL COLLECTIONS, All Dresses, Autumn Pop, Azure Isles, Best Selling, Brunch Ready, Casual Essentials, Celeb Picks, Content Creator Edit, Cotton Collection, Denim & Beyond, Dresses, Earth-friendly Fabrics, Eco Blue Dresses For Women, Fit and Flare Dress, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midi Dresses, Midnight Sapphire, Mira Kapoor's picks, Mounis picks, Mystic Blue, Natural Fabrics, Organic Cotton Dresses For Women, Pool party dresses, Ruhani's Wardrobe, Soha's Pop Collection, Soha's wardrobe, Sunlit Serenity, The Apple Closet, The Hourglass Closet, The Pear Closet, The Rakhi Edit, The Rectangle Closet, The Virgio Promise, Threads of Freedom, TOP HOURGLASS, Unstoppably You!, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0451_1600x.jpg?v=1722602089"
16239,"Vaanya|Plush Smocked Cotton Dress","Dress","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWDR24316066, GroupID:VWWDR24316066, Print:Solid, StyleID:VWWDR2431606601","ALL COLLECTIONS, All Dresses, Autumn Pop, Best Selling, Black Dresses, Black Dresses For Her - Ethical Fashion, Casual Essentials, Content Creator Edit, Cotton Collection, Creator's Edit, Crimson Night, Deep Black, discount year end sale, Dresses, Earth-friendly Fabrics, Fatimas picks, Festive Essentials, Fit and Flare Dress, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Midi Dresses, Midnight Sapphire, Mira Kapoor's picks, Mouni's Picks, Mounis picks, Natural Fabrics, Neha Dhupia's Picks!, Organic Cotton Dresses For Women, Party Wear, Posh + Smocking, Santa's Chic List, Soha's wardrobe, The Apple Closet, The Hourglass Closet, The Pear Closet, The Rakhi Edit, The Virgio Promise, TOP HOURGLASS, Unstoppably You!, Vacation Vibe, Vintage Bloom, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1931_512x.jpg?v=1722601896"
16244,"Sunheri|Regal Flare Cotton Dress","Dress","Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWDR24316069, GroupID:VWWDR24316069, Print:Solid, StyleID:VWWDR2431606901","ALL COLLECTIONS, All Dresses, Autumn Pop, Bachelorette Season, Best Selling, Casual Essentials, Celeb Picks, Content Creator Edit, Cotton Collection, Dainty Dresses, Dresses, Dresses veronica, Earth-friendly Fabrics, everyday styles, Fatimas picks, Festive Essentials, Fit and Flare Dress, Flash Sale, Green Breeze, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Midi Dresses, Mira Kapoor's picks, Mounis picks, Natural Fabrics, Neha Dhupia's Picks!, Pratibha Rantas' picks, Soha's Pop Collection, Soha's wardrobe, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rakhi Edit, The Rectangle Closet, The Virgio Promise, TOP HOURGLASS, Unstoppably You!, Vacation Vibe, Vintage Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1119_1600x.jpg?v=1722602221"
16247,"Mason|Comfy Cotton Smocking Top","Top","Colour:Red, Fabric:Cotton, Gender:Women, GID_VWWTO24302069, GroupID:VWWTO24302069, Print:Solid, StyleID:VWWTO2430206901","ALL COLLECTIONS, Autumn Pop, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, Red Velvet, The Virgio Promise, Tops, Topwear, Unstoppably You!","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0931_512x.jpg?v=1722510259"
16250,"Ava|Versatile Cotton Crop Top","Top","Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWTO24302089, GroupID:VWWTO24302089, Print:Solid, StyleID:VWWTO2430208901","ALL COLLECTIONS, Autumn Pop, Brunch Ready, Casual Essentials, Concert Collection, Cotton Collection, Creator's Edit, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, Tops, Topwear, Vacation Vibe, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0356_512x.jpg?v=1722509732"
16253,"Michael|Chic Cotton Cut-Out Dress","Dress","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWDR24302066, GroupID:VWWDR24302066, Print:Solid, StyleID:VWWDR2430206601","ALL COLLECTIONS, All Dresses, Autumn Pop, Azure Isles, Brunch Ready, Casual Essentials, Cotton Collection, Creator's Edit, Denim & Beyond, Dresses, Earth-friendly Fabrics, Eco Blue Dresses For Women, Fatimas picks, Festive Essentials, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mini Dresses, Mira Kapoor's picks, Mystic Blue, Natural Fabrics, Neha Dhupia's Picks!, Pool party dresses, The Rakhi Edit, The Virgio Promise, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio0894_1fae90e7-9b57-4bfb-af73-730a3a39bcdb_1600x.jpg?v=1725022990"
16256,"Anamta|Cotton Puff Sleeve Shirt","Shirt","Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWSH24302070, GroupID:VWWSH24302070, Print:Solid, StyleID:VWWSH2430207001","ALL COLLECTIONS, Autumn Pop, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Green Breeze, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Kinnari's Top Favourite, Natural Fabrics, Santa's Chic List, Shirts and Blouses, Street Luxe, The Classic Edit, Threads of Freedom, Vintage Bloom, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0480_512x.jpg?v=1722510072"
16260,"Kiona|Stylish Cotton Midi Dress","Dress","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWDR24302065, GroupID:VWWDR24302065, Print:Solid, StyleID:VWWDR2430206501","ALL COLLECTIONS, All Dresses, Autumn Pop, Azure Isles, Brunch Ready, Casual Essentials, Cotton Collection, Denim & Beyond, Dresses, Dresses veronica, Dresses with Pockets, Earth-friendly Fabrics, Eco Blue Dresses For Women, Fit and Flare Dress, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midi Dresses, Midnight Sapphire, Mystic Blue, Natural Fabrics, Organic Cotton Dresses For Women, Pool party dresses, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rakhi Edit, Threads of Freedom, TOP HOURGLASS, Unstoppably You!, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1035_1600x.jpg?v=1722509859"
16264,"Stella|Poplin Mini Tier Dress","Dress","Colour:Red, Fabric:Cotton, Gender:Women, GID_VWWDR24282046, GroupID:VWWDR24282046, Print:Solid, StyleID:VWWDR2428204601","ALL COLLECTIONS, All Dresses, Autumn Pop, Casual Essentials, Content Creator Edit, Cotton Collection, Creator's Edit, Crimson Night, Dresses, Earth-friendly Fabrics, Fit and Flare Dress, Flash Sale, Gingham Grace x Polka, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Kinnari's wardrobe, Lounge Wear, Mini Dresses, Mira Kapoor's Mini Picks, Mira Kapoor's picks, Natural Fabrics, Organic Cotton Dresses For Women, Pratibha Rantas' picks, Red Velvet, Ruhani's Wardrobe, Soha's Pop Collection, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rectangle Closet, The Virgio Promise, TOP HOURGLASS","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0112_512x.jpg?v=1722598902"
16268,"Sonia|Cotton Mini Tier Dress","Dress","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWDR24282046, GroupID:VWWDR24282046, Print:Floral, StyleID:VWWDR2428204602","ALL COLLECTIONS, All Dresses, Autumn Pop, Black Dresses, Black Dresses For Her - Ethical Fashion, Brunch Ready, Casual Essentials, Cotton Collection, Creator's Edit, Crimson Night, Dresses, Earth-friendly Fabrics, Festive Essentials, Fit and Flare Dress, Flash Sale, Flat 20% Edit, Gingham Grace x Polka, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Kinnari's wardrobe, Lounge Wear, Midnight Sapphire, Mini Dresses, Mira Kapoor's Mini Picks, Mira Kapoor's picks, Mouni's Picks, Natural Fabrics, Posh + Smocking, Pratibha Rantas' picks, Ruhani's Wardrobe, The Apple Closet, The Hourglass Closet, The Pear Closet, The Rakhi Edit, The Rectangle Closet, TOP HOURGLASS, Unstoppably You!","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0250_512x.jpg?v=1722598732"
16272,"Dakota|Classy Cotton Co-Ord Set","Co-Ord","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWCO24282036, GroupID:VWWCO24282036, Print:Solid, StyleID:VWWCO2428203601","ALL COLLECTIONS, Autumn Awaits, Autumn Pop, Casual Essentials, Co-ords, Content Creator Edit, coord-sets, Cotton Collection, Crimson Night, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Kinnari's Top Favourite, Lounge Wear, Midnight Sapphire, Mira Kapoor's picks, Miras Style Closet, Mounis picks, Natural Fabrics, Perfect Match, The Rakhi Edit, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0844_512x.jpg?v=1722599923"
16275,"Filora Shorts|Cotton Floral Mini Shorts","Shorts","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWSO24282036, GroupID:VWWSO24282036, Print:Floral, StyleID:VWWSO2428203602","ALL COLLECTIONS, Autumn Awaits, Autumn Pop, Bottom wear, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Mystic Blue, Natural Fabrics, Shorts, Soha's wardrobe, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0719_1600x.jpg?v=1722599264"
16278,"Filora|Cotton Floral Co-Ord Set","Co-Ord","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWCO24282036, GroupID:VWWCO24282036, Print:Floral, StyleID:VWWCO2428203602","ALL COLLECTIONS, Autumn Awaits, Autumn Pop, Casual Essentials, Co-ords, Content Creator Edit, Cotton Collection, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Mira Kapoor's picks, Miras Style Closet, Mystic Blue, Natural Fabrics, Perfect Match, The Rakhi Edit, Threads of Freedom, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0655_1600x.jpg?v=1722599067"
16281,"Filora Shirt|Chic Cotton Floral Shirt","Shirt","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWSH24282036, GroupID:VWWSH24282036, Print:Floral, StyleID:VWWSH2428203602","ALL COLLECTIONS, Autumn Awaits, Autumn Pop, Casual Essentials, Content Creator Edit, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Mystic Blue, Natural Fabrics, Shirts and Blouses, Soha's wardrobe, Street Luxe, The Classic Edit, Topwear, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0689_93428e48-52a8-4997-9d35-79d26b0b0b7c_1600x.jpg?v=1722599169"
16293,"Dakota Shirt|Versatile Cotton Shirt","Shirt","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSH24282036, GroupID:VWWSH24282036, Print:Solid, StyleID:VWWSH2428203601","ALL COLLECTIONS, Autumn Awaits, Autumn Pop, Casual Essentials, Content Creator Edit, Cotton Collection, Creator's Edit, Crimson Night, Deep Black, Demure Fall, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Kinnari's Top Favourite, Kinnari's wardrobe, Midnight Sapphire, Natural Fabrics, Party Staple Tops, Shirts and Blouses, Soha's wardrobe, Street Luxe, The Classic Edit, The Virgio Promise, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0831_512x.jpg?v=1722599862"
16296,"Dakota Shorts|Airy Cotton Mini Shorts","Shorts","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSO24282036, GroupID:VWWSO24282036, Print:Solid, StyleID:VWWSO2428203601","ALL COLLECTIONS, Autumn Awaits, Autumn Pop, Bottomwear veronica, Casual Essentials, Cotton Collection, Creator's Edit, Crimson Night, Deep Black, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Kinnari's wardrobe, Lounge Wear, Midnight Sapphire, Natural Fabrics, Shorts, Skirts | Shorts, Soha's wardrobe, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, TOP HOURGLASS, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0873_512x.jpg?v=1722599788"
16299,"Sage|Cotton Poplin Mini Dress","Dress","Colour:White, Fabric:Cotton, Gender:Women, GID_VWWDR24282030, GroupID:VWWDR24282030, Print:Floral, StyleID:VWWDR2428203002","ALL COLLECTIONS, All Dresses, Autumn Pop, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Festive Essentials, Flash Sale, Flat 20% Edit, Gingham Grace x Polka, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Kinnari's wardrobe, Lounge Wear, Mira Kapoor's Mini Picks, Mira Kapoor's picks, Natural Fabrics, Pink Snow, Pratibha Rantas' picks, Ruhani's Wardrobe, The Rakhi Edit, Threads of Freedom, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0171_512x.jpg?v=1722508506"
16303,"Shehnaz|Poplin Cotton Mini Dress","Dress","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWDR24282030, GroupID:VWWDR24282030, Print:Solid, StyleID:VWWDR2428203001","ALL COLLECTIONS, All Dresses, Autumn Awaits, Autumn Pop, Azure Isles, Casual Essentials, Cotton Collection, Creator's Edit, Dresses, Earth-friendly Fabrics, Festive Essentials, Flash Sale, Flat 20% Edit, Gingham Grace x Polka, Hidden Gems, Influencers Edit-2, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kinnari's wardrobe, Lounge Wear, Midnight Sapphire, Mira Kapoor's Mini Picks, Mira Kapoor's picks, Mystic Blue, Natural Fabrics, Pratibha Rantas' picks, Ruhani's Wardrobe, Soha's Pop Collection, The Rakhi Edit, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0074_1600x.jpg?v=1722508562"
16308,"Elijah|Cotton Smocking Mini Dress","Dress","Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWDR24282032, GroupID:VWWDR24282032, Print:Solid, StyleID:VWWDR2428203201","ALL COLLECTIONS, All Dresses, Autumn Awaits, Autumn Pop, Casual Essentials, Content Creator Edit, Cotton Collection, Creator's Edit, Dainty Dresses, Denim & Beyond, Dresses, Earth-friendly Fabrics, Fatimas picks, Fit and Flare Dress, Flash Sale, Flat 20% Edit, Gingham Grace x Polka, Green Breeze, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Mini Dresses, Mira Kapoor's Mini Picks, Mira Kapoor's picks, Natural Fabrics, Pool party dresses, Pratibha Rantas' picks, Ruhani's Wardrobe, Santa's Chic List, Soha's Pop Collection, The Hourglass Closet, The Pear Closet, The Rakhi Edit, The Rectangle Closet, Threads of Freedom, TOP HOURGLASS, Vacation Vibe, Vintage Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0208_512x.jpg?v=1722508717"
16311,"Roselle|Waist Detail Midi Dress","Dress","Colour:Red, Fabric:100% COTTON, Gender:Women, GID_VWWDR24140804, GroupID:VWWDR24140804, Print:Solid, StyleID:VWWDR2414080404","ALL COLLECTIONS, All Dresses, Autumn Awaits, Autumn Pop, Azure Isles, Brunch Ready, Cotton Collection, Crimson Night, Dainty Dresses, Dresses, Earth-friendly Fabrics, Flash Sale, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Masoom's Picks, Maxis, Midi Dresses, Mira's collection, Neha Dhupia's Picks!, Organic Cotton Dresses For Women, Posh + Smocking, Red Velvet, Santa's Chic List, Soha's Pop Collection, Summer Breathable Collection, Sunlit Serenity, Sustainable Red Dresses For Women, The Rakhi Edit, The Virgio Promise, Vacation Vibe, Vintage Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/7thMayVirgio-6269_02a4f997-c9a6-4c96-9577-b63a8af1ddfe_1600x.jpg?v=1732098694"
16315,"Alexis|Waist Detail Midi Dress","Dress","Colour:Black, Fabric:100% COTTON, Gender:Women, GID_VWWDR24140804, GroupID:VWWDR24140804, Print:Solid, StyleID:VWWDR2414080403","ALL COLLECTIONS, Autumn Awaits, Autumn Pop, Azure Isles, Best Selling, Brunch Ready, Cotton Collection, Cotton Luxe, Crimson Night, Deep Black, Denim & Beyond, discount year end sale, Dresses, Earth-friendly Fabrics, Festive Essentials, Flash Sale, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Kinnari's Top Favourite, Masoom's Picks, Maxis, Midnight Sapphire, Mira's collection, Neha Dhupia's Picks!, Party Wear, Posh + Smocking, Santa's Chic List, Soha's wardrobe, Summer Breathable Collection, The Rakhi Edit, The Virgio Promise, Vacation Vibe, Vintage Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/15th_June_Virgio-0532_512x.jpg?v=1721889735"
16335,"Alessa |Tier Dress With Smocking","Dress","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWDR24170123, GroupID:VWWDR24170123, Print:Stripe, StyleID:VWWDR2417012302","ALL COLLECTIONS, Casual Essentials, Celeb Picks, Celeb Selects, Cotton Collection, Creator's Edit, Demure Fall, Denim & Beyond, Dresses, Earth-friendly Fabrics, Fatimas picks, Flash Sale, Flat 20% Edit, Hidden Gems, Influencer Edit, Inventory, Kalki Koechlin | Shop The Look, Maxis, Midnight Sapphire, Mira's collection, Mystic Blue, Natural Fabrics, Neha Dhupia's Picks!, Office To Off-Duty, Stripe Club x Elevated Essentials, Stripes & Casuals, The Figure, The Figure 8 Closet, The Grid Collective, The Pear Closet, The Rectangle Closet, Threads of Freedom, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-1833_1600x.jpg?v=1723704108"
16338,"Indri|Chic Multi-Check Vest","Top","Fabric:Cotton, Gender:Women, GID_VWWTO24241016, GroupID:VWWTO24241016, Print:CHECKS, StyleID:VWWTO2424101601","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Office To Off-Duty, Stripe Club x Elevated Essentials, The Grid Collective, The Rakhi Edit, Tops, Topwear, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0869_512x.jpg?v=1720785444"
16341,"Ice|Elegant Stripe Cami","Top","Fabric:Cotton, Gender:Women, GID_VWWTO24241015, GroupID:VWWTO24241015, Print:Stripe, StyleID:VWWTO2424101501","ALL COLLECTIONS, Autumn Awaits, Casual Essentials, Cotton Collection, Denim & Beyond, discount year end sale, Earth-friendly Fabrics, Flash Sale, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Office To Off-Duty, Stripe Club x Elevated Essentials, Stripes + Jackets, The Grid Collective, Threads of Freedom, Tops, Topwear, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0818_512x.jpg?v=1720785383"
16344,"Teagan|Cotton Camo Co-Ord Set","Co-Ord","Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWCO24210861, GroupID:VWWCO24210861, Print:Camouflage, StyleID:VWWCO2421086101","ALL COLLECTIONS, Casual Essentials, Celeb Picks, Co-ords, coord-sets, Cotton Collection, Denim & Beyond, Earth-friendly Fabrics, Festive Essentials, Flash Sale, Green Breeze, Hidden Gems, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Miras Style Closet, Natural Fabrics, Perfect Match, The Figure, The Figure 8 Closet, The Hourglass Closet, The Rakhi Edit, The Rectangle Closet, Threads of Freedom, Utility Chic","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0414_512x.jpg?v=1721043720"
16347,"Livia|Cotton Seamed Buckle Zip Top","Top","Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWTO24220864, GroupID:VWWTO24220864, Print:Solid, StyleID:VWWTO2422086401","ALL COLLECTIONS, Autumn Awaits, Casual Essentials, Celeb Picks, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Green Breeze, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Miras Style Closet, Natural Fabrics, Rock & Ros̩, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rakhi Edit, The Rectangle Closet, Threads of Freedom, Tops, Topwear, Utility Chic","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_July_Virgio-0126_512x.jpg?v=1721048948"
